CodRegion_ESTAB,ESTAB,Nombre,TipoEstablecimiento,lat,lng
13,112200,Clínica Alemana,Clínica,-33.391275999999998,-70.572982999999994
13,112201,Clínica Tabancura,Clínica,-33.382159999999999,-70.535340000000005
13,112202,Clínica Costanera,Clínica,S/I,S/I
13,112204,Nueva Clínica Cordillera,Clínica,-33.422060000000002,-70.527270000000001
13,112205,Clínica Psiquiatrica Bretaña,Clínica,-33.435940000000002,-70.596230000000006
13,112207,Clínica del Carmen,Clínica,-33.486142999999998,-70.592087000000006
13,112211,Clínica Indisa,Clínica,-33.433329999999998,-70.628550000000004
13,112212,Clínica Las Condes,Clínica,-33.384093999999997,-70.530151000000004
13,112215,Clínica Macul,Clínica,-33.473495999999997,-70.598139000000003
13,112217,Clínica Recuperación Alcohol Alfa,Clínica,-33.450313999999999,-70.604116000000005
13,112218,Clínica Miguel Claro,Clínica,-33.438310999999999,-70.618322000000006
13,112219,Clínica Servet,Clínica,-33.427219999999998,-70.620450000000005
13,112220,Clínica Oftalmólogica los Andes,Clínica,-33.395310000000002,-70.573149999999998
13,112221,Centro Médico y Dental Megasalud Providencia,Centro Médico y Dental,S/I,S/I
13,112222,Clínica Ñuñoa,Clínica,-33.452862000000003,-70.605155999999994
13,112224,Clínica Psiquiatrica Pocuro,Clínica,-33.38832,-70.545280000000005
13,112228,Clínica San Andrés,Clínica,-33.444600000000001,-70.622299999999996
13,112229,Pensionado San José,Centro de Salud,S/I,S/I
13,112231,Clínica Sara Moncada,Clínica,S/I,S/I
13,112238,Hospital FACH,Hospital (No perteneciente al SNSS),-33.395327000000002,-70.548074
13,112240,Hospital Carabineros,Hospital (No perteneciente al SNSS),-33.450657999999997,-70.608463
13,112241,Clínica Oriente,Clínica,-33.455176999999999,-70.576256999999998
13,112242,Clínica Lo Curro,Clínica,-33.391060000000003,-70.573840000000004
13,112243,Centro CONIN Credes,Centro Conin,S/I,S/I
13,112244,Hospital del Trabajador  Santiago,Hospital (No perteneciente al SNSS),-33.483080000000001,-70.744039999999998
13,112245,Clínica Santa Rafaela,Clínica,S/I,S/I
13,112246,Clínica Europa,Clínica,-33.427849999999999,-70.611090000000004
13,112248,Hospital Dipreca Teniente Hernán Merino,Hospital (No perteneciente al SNSS),-33.418694000000002,-70.529475000000005
13,112249,Clínica Santa María,Clínica,-33.43282,-70.628219999999999
13,112252,Clínica Psiquiatrica Renacer,Clínica,-33.452615000000002,-70.605400000000003
13,112254,Clínica Oncológica Arturo López Pérez,Clínica,-33.439129999999999,-70.622420000000005
13,112258,Clínica Psicoterapia los Tiempos,Clínica,-33.460090999999998,-70.568822999999995
13,112259,Clínica Colonial,Clínica,-33.475267000000002,-70.606076000000002
13,112260,Instituto Médico el Arrayán,Centro de Salud,S/I,S/I
13,112261,Clínica San Carlos de Apoquindo,Clínica,-33.401319999999998,-70.518370000000004
13,112264,Clínica Instituto El Cedro,Clínica,-33.443269999999998,-70.522993
13,112265,Centro Médico y Dental Megasalud Arauco,Centro Médico y Dental,S/I,S/I
13,112266,Centro Médico y Dental Megasalud Padre Hurtado,Centro Médico y Dental,S/I,S/I
13,112267,Departamento de Bienestar Social de la Dirección General de Aeronáutica Civil,Centro de Salud,-33.429817,-70.603116
13,112268,Central Odontológica de la Fuerzas Armadas y de Orden,Centro de Salud,-33.395415,-70.548297000000005
13,112269,Instituto de Enfermedades Circulatorias,Centro de Salud,S/I,S/I
13,112270,Clínica Tregua,Clínica,S/I,S/I
13,112272,Centro Médico Militar Rosa O'Higgins,Centro de Salud,S/I,S/I
13,112273,Centro Médico Pediátrico Integral Mediclown,Centro de Salud,S/I,S/I
13,112274,Procedimientos Clínicos Alto Tabancura,Centro de Salud,S/I,S/I
13,112275,Centro Médico Alto Tobalaba (Vacunatorio Vacci Protex),Centro de Salud,S/I,S/I
13,112276,Clínica de Medicina y Estética MYE,Clínica,-33.425170000000001,-70.619529999999997
13,112277,Centro Médico Vida Integra Tobalaba,Centro de Salud,S/I,S/I
13,112278,Clínica Monteblanco,Clínica,-33.343339999999998,-70.344269999999995
13,112279,Consultorio Escuela de Carabineros de Chile,Centro de Salud,-33.443860000000001,-70.611900000000006
13,112280,Consultorio Escuela de Suboficiales de Carabineros de Chile,Centro de Salud,-33.474148999999997,-70.605281000000005
13,112281,Centro Médico Irarrázaval Pontificia Universidad Católica de Chile,Centro de Salud,-33.454675000000002,-70.579590999999994
13,112282,Centro Médico y Dental Antonio Varas del Banco del Estado de Chile,Centro Médico y Dental,S/I,S/I
13,112300,Centro de Referencia de Salud Cordillera Oriente,Centro de Referencia de Salud,-33.500951000000001,-70.579232000000005
13,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Consultorio General Urbano,-33.444228000000003,-70.620427000000007
13,112302,Centro de Salud Familiar Dr. Alfonso Leng,Consultorio General Urbano,-33.431406000000003,-70.618808999999999
13,112303,Centro de Salud Familiar Aguilucho,Consultorio General Urbano,-33.442672999999999,-70.597095999999993
13,112304,Centro de Salud Familiar Apoquindo,Consultorio General Urbano,-33.400413999999998,-70.564409999999995
13,112306,Centro de Salud Familiar Aníbal Ariztía,Consultorio General Urbano,-33.417067000000003,-70.533109999999994
13,112307,Centro de Salud Familiar Lo Barnechea,Consultorio General Urbano,-33.351854000000003,-70.509989000000004
13,112309,Centro de Salud Familiar Vitacura,Consultorio General Urbano,-33.389850000000003,-70.555008999999998
13,112310,Centro de Salud Familiar Rosita Renard,Consultorio General Urbano,-33.469242999999999,-70.602903999999995
13,112311,Centro de Salud Familiar Salvador Bustos,Consultorio General Urbano,-33.465997999999999,-70.587773999999996
13,112312,Centro de Salud Familiar Félix de Amesti,Consultorio General Urbano,-33.501502000000002,-70.593926999999994
13,112313,Centro de Salud Familiar Santa Julia,Consultorio General Urbano,-33.476363999999997,-70.592875000000006
13,112314,Centro de Salud Familiar La Faena,Consultorio General Urbano,-33.467931,-70.556010999999998
13,112315,Centro de Salud Familiar San Luis,Consultorio General Urbano,-33.508122,-70.577994000000004
13,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Consultorio General Urbano,-33.476897000000001,-70.542996000000002
13,112317,Centro de Salud Familiar Ossandon,Consultorio General Urbano,-33.442855000000002,-70.544470000000004
13,112318,Centro de Salud Familiar Lo Hermida,Consultorio General Urbano,-33.476942000000001,-70.562721999999994
13,112319,Centro de Salud Familiar Padre Alberto Hurtado,Consultorio General Urbano,-33.493484000000002,-70.615109000000004
13,112320,Centro de Salud Familiar Juan Pablo II,Consultorio General Urbano,-33.456864000000003,-70.532646999999997
13,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Consultorio General Urbano,-33.470387000000002,-70.532224999999997
13,112322,Centro de Salud Familiar Padre Gerardo Whelan,Consultorio General Urbano,-33.473973999999998,-70.574225999999996
13,112323,Centro Odontológico Macul,Consultorio General Urbano,-33.493488999999997,-70.614615999999998
13,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural,-33.352316000000002,-70.311189999999996
13,112500,Centro Integramédica Barcelona,Centro de Salud,S/I,S/I
13,112502,Clínica Las Acacias,Clínica,-33.438780000000001,-70.62518
13,112503,Clínica Mella,Clínica,S/I,S/I
13,112505,Centro Servicios Médicos Santa María,Centro de Salud,S/I,S/I
13,112507,Clínica Fundación Médica San Cristóbal,Clínica,-33.395890000000001,-70.583100000000002
13,112509,Centro Oftalmológico Luis Pasteur,Centro de Salud,S/I,S/I
13,112510,Clínica Universidad de Chile Quilín,Clínica,-33.488190000000003,-70.576089999999994
13,112511,Clínica Arauco Salud,Clínica,S/I,S/I
13,112512,Centro Médico San Joaquín (CEDIUC),Centro de Salud,S/I,S/I
13,112513,Clínica Astra Providencia,Clínica,-33.439680000000003,-70.623469999999998
13,112514,Centro Asistencial AChS Egaña,Centro de Salud,S/I,S/I
13,112515,Centro Asistencial AChS La Reina,Centro de Salud,S/I,S/I
13,112516,Centro Asistencial AChS Las Condes,Centro de Salud,S/I,S/I
13,112517,Centro Médico Macul,Centro de Salud,-33.478098000000003,-70.599110999999994
13,112518,Centro de Salud Mutual CChC las Tranqueras,Centro de Salud,S/I,S/I
13,112519,Centro Médico y Dental Megasalud Ñuñoa,Centro Médico y Dental,S/I,S/I
13,112520,Centro Médico y Dental Megasalud Kennedy,Centro Médico y Dental,S/I,S/I
13,112522,Centro Médico Clínica Santa María La Dehesa,Centro de Salud,S/I,S/I
13,112524,Clínica Los Coihues,Clínica,S/I,S/I
13,112525,Centro Vida Integra,Centro de Salud,S/I,S/I
13,112526,Centro Integra Médica Manquehue,Centro de Salud,S/I,S/I
13,112527,Centro Médico Clínica Alemana (La Dehesa),Centro de Salud,S/I,S/I
13,112528,Clínica Las Lilas,Clínica,S/I,S/I
13,112529,Vacunatorio Darvax Salud,Vacunatorio,-33.425879000000002,-70.590631999999999
13,112530,Hospital Militar de Santiago,Hospital (No perteneciente al SNSS),-33.452809999999999,-70.563509999999994
13,112606,COSAM La Reina,,-33.456921000000001,-70.533726999999999
13,112607,COSAM Macul,,-33.478459000000001,-70.594972999999996
13,112608,COSAM Ñuñoa,,-33.471995999999997,-70.593604999999997
13,112609,COSAM Las Condes,,-33.417881000000001,-70.593684999999994
13,112610,COSAM Peñalolén,,-33.468232999999998,-70.555915999999996
13,112611,COSAM Provisam,,-33.446576999999998,-70.614149999999995
13,112612,COSAM Lo Barnechea,,-33.351933000000002,-70.510024000000001
13,112613,COSAM Vitacura,,-33.389850000000003,-70.555008999999998
13,112707,Centro Comunitario de Salud Familiar Lo Barnechea,,-33.355499999999999,-70.501660999999999
13,112716,Centro Comunitario de Salud Familiar General Carol Urzúa Ibáñez,,-33.479267,-70.533536999999995
13,112717,Centro Comunitario de Salud Familiar Dragones de La Reina,,-33.460591000000001,-70.562234000000004
13,112799,Centro Comunitario de Salud Familiar Bicentenario,,-33.365515000000002,-70.502751000000004
13,112806,SAPU Aníbal Ariztía,,-33.417161999999998,-70.532902000000007
13,112807,SAPU Lo Barnechea,,-33.351764000000003,-70.509846999999993
13,112810,SAPU Rosita Renard,,-33.469329000000002,-70.602479000000002
13,112813,SAPU Santa Julia,,-33.476163999999997,-70.592841000000007
13,112814,SAPU La Faena,,-33.468245000000003,-70.555656999999997
13,112815,SAPU San Luis,,-33.503774,-70.574054000000004
13,112816,SAPU Carol Urzúa Ibáñez,,-33.476945000000001,-70.543306000000001
13,112818,SAPU Lo Hermida,,-33.473978000000002,-70.574093000000005
13,112820,SAPU Centro de Urgencia Ñuñoa,,-33.466358999999997,-70.588086000000004
13,112954,Red Salud Providencia (ex Clínica Avansalud Providencia),Clínica,-33.434820000000002,-70.625839999999997
13,112955,Dirección Previsional de Carabineros de Chile,Centro de Salud,-33.426200000000001,-70.618470000000002
13,112956,Laboratorio Clínico Blanco,Laboratorio Clínico o Dental,S/I,S/I
13,112957,Química Clínica Especializada,Laboratorio Clínico o Dental,S/I,S/I
13,112958,Laboratorio Bionet,Laboratorio Clínico o Dental,S/I,S/I
13,112959,Bioánalisis Ltda.,Laboratorio Clínico o Dental,S/I,S/I
13,112960,Dilab,Centro de Salud,S/I,S/I
13,112961,Elsa,Centro de Salud,S/I,S/I
13,112962,San Cristóbal,Laboratorio Clínico o Dental,S/I,S/I
13,112963,Red-Lab,Laboratorio Clínico o Dental,S/I,S/I
13,112976,Instituto Oftalmológico Puerta del Sol,Centro de Salud,S/I,S/I
13,112977,Centro de Diagnóstico Integramédica Alto Las Condes,Centro de Salud,S/I,S/I
13,112979,Clínica Paris SpA,Clínica,-33.409007000000003,-70.556282999999993
13,112980,Centro Vida Integra de Las Condes,Centro de Salud,S/I,S/I
13,112981,Centro Mater Esperanza Nueva Limitada,Centro de Salud,S/I,S/I
13,112982,Megasalud,Centro de Salud,S/I,S/I
13,112983,VidaIntegra,Centro de Salud,S/I,S/I
13,112984,VidaIntegra (El Bosque Norte),Centro de Salud,S/I,S/I
13,112985,Integramédica Las Condes,Centro de Salud,S/I,S/I
13,112986,Integramédica Maipú,Centro de Salud,S/I,S/I
13,112987,Clínica New Clinic,Clínica,-33.433875999999998,-70.601275999999999
13,112990,Centro Vida Integra de Ñuñoa,Centro de Salud,S/I,S/I
13,112994,Barnafi Krause Diagnóstica,Laboratorio Clínico o Dental,S/I,S/I
13,112995,Centro de Salud Mutual CChC Providencia,Centro de Salud,S/I,S/I
13,112996,Centro de Salud Dial Médica,Centro de Salud,S/I,S/I
13,112999,Clínica Corporación de Ayuda al Paciente Mental,Clínica,-33.451726999999998,-70.624283000000005
13,113010,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur),Dirección Servicio de Salud,S/I,S/I
13,113011,PRAIS (S.S Metropolitano Sur),,-33.486193999999998,-70.641339000000002
13,113100,"Hospital Barros Luco Trudeau (Santiago, San Miguel)",Establecimiento Alta Complejidad,-33.485146999999998,-70.644439000000006
13,113130,"Hospital Dr. Exequiel González Cortés (Santiago, San Miguel)",Establecimiento Alta Complejidad,-33.484760999999999,-70.648128999999997
13,113150,Hospital San Luis (Buin),Establecimiento Mediana Complejidad,-33.734262999999999,-70.739547000000002
13,113160,"Hospital de Enfermedades Infecciosas Dr. Lucio Córdova (Santiago, San Miguel)",Establecimiento Mediana Complejidad,-33.485343999999998,-70.645168999999996
13,113170,"Hospital Psiquiátrico El Peral (Santiago, Puente Alto)",Establecimiento Mediana Complejidad,-33.579233000000002,-70.551417000000001
13,113180,"Hospital El Pino (Santiago, San Bernardo)",Establecimiento Alta Complejidad,-33.584350000000001,-70.676793000000004
13,113181,Centro de Referencia de Salud El Pino,Centro de Referencia de Salud,-33.584747999999998,-70.675094000000001
13,113190,Hospital Parroquial (San Bernardo) (D),Establecimiento Alta Complejidad,-33.592835000000001,-70.697393000000005
13,113213,Clínica San Miguel,Clínica,-33.354635999999999,-70.720237999999995
13,113218,Clínica Psiquiátrica Nelly Vergara,Clínica,-33.354635999999999,-70.720237999999995
13,113233,Centro Integramédica San Miguel,Centro de Salud,S/I,S/I
13,113234,Centro Vida Integra de San Miguel,Centro de Salud,S/I,S/I
13,113235,Centro de Salud Mutual CChC San Bernardo,Centro de Salud,S/I,S/I
13,113238,Clínica Santa Lucía,Clínica,-33.596800999999999,-70.703708000000006
13,113239,Centro Vida Integra de San Bernardo,Centro de Salud,S/I,S/I
13,113241,Centro de Salud Mutual CChC Lo Espejo,Centro de Salud,S/I,S/I
13,113242,Clínica Santa Rosa,Clínica,-33.492674000000001,-70.635559000000001
13,113244,Clínica de Cirugía Plástica,Clínica,-33.624670000000002,-70.698779999999999
13,113245,Clínica Santa Amalia,Clínica,S/I,S/I
13,113246,Centro Asistencial AChS Buin,Centro de Salud,S/I,S/I
13,113247,Centro Asistencial AChS San Bernardo,Centro de Salud,S/I,S/I
13,113248,Centro Asistencial AChS San Miguel,Centro de Salud,S/I,S/I
13,113249,Centro de Salud Mutual CChC Paine,Centro de Salud,S/I,S/I
13,113250,Clínica Astra San Miguel,Clínica,-33.543340000000001,-70.769729999999996
13,113251,Clínica Astra San Bernardo,Clínica,-33.577812000000002,-70.695496000000006
13,113252,Centro Médico y Dental Megasalud Gran Avenida,Centro Médico y Dental,S/I,S/I
13,113253,Centro Médico y Dental Megasalud San Bernardo,Centro Médico y Dental,S/I,S/I
13,113254,Centro Asistencial AChS Paine,Centro de Salud,S/I,S/I
13,113255,Consultorio Tantauco,Centro de Salud,S/I,S/I
13,113256,Consultorio Prefectura Sur,Centro de Salud,-33.535490000000003,-70.672460000000001
13,113257,Multimédica Ltda.,Centro de Salud,S/I,S/I
13,113258,San Nicolás,Laboratorio Clínico o Dental,S/I,S/I
13,113259,Macromédica,Laboratorio Clínico o Dental,S/I,S/I
13,113260,Nefrolab,Centro de Salud,S/I,S/I
13,113261,Radiológico y Laboratorio Santa Lucía,Laboratorio Clínico o Dental,S/I,S/I
13,113300,Centro de Salud Familiar Barros Luco,Consultorio General Urbano,-33.482790000000001,-70.648764
13,113301,Centro de Salud Familiar San Joaquín,Consultorio General Urbano,-33.486494,-70.623532999999995
13,113302,Centro de Salud Familiar Recreo,Consultorio General Urbano,-33.510115999999996,-70.649019999999993
13,113303,Centro de Salud Familiar Amador Neghme,Consultorio General Urbano,-33.503461000000001,-70.676058999999995
13,113304,Centro de Salud Familiar Villa Sur,Consultorio General Urbano,-33.501582999999997,-70.680723999999998
13,113305,Centro de Salud Familiar Arturo Baeza Goñi,Consultorio General Urbano,-33.491964000000003,-70.633221000000006
13,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Consultorio General Urbano,-33.489710000000002,-70.676017999999999
13,113307,Centro de Salud Familiar Padre Esteban Gumucio,Consultorio General Urbano,-33.519604000000001,-70.623975000000002
